MADON,MAMH,GIA,TRONGLUONG,TONGTIEN,SOLUONGDAT,KENHBANHANG,QUY,THUTRONGTUAN,BANG,LOAICUAHANG,MACUAHANG,LOG_GIA,LOG_TRONGLUONG,CLUSTER
355,13189,195.0,6700,195.0,1,Tai cua hang,2,Tuesday,SP,Vat ly,100,5.278114659230517,8.81001204797317,2
3550,20012,111.95,1100,114.0,1,Tai cua hang,4,Tuesday,PE,Vat ly,44,4.726945242914012,7.00397413672268,3
35500,19605,129.98,13867,139.94,1,Truc tuyen,1,Saturday,SP,Truc tuyen,OL_28,4.875044639789907,9.537339306804913,2
35501,18985,12.45,1200,30.0,2,Truc tuyen,1,Tuesday,RJ,Truc tuyen,OL_26,2.598979106047848,7.0909098220799835,1
35502,19973,81.49,1200,99.49,1,Tai cua hang,1,Friday,SC,Vat ly,59,4.41267707387264,7.0909098220799835,3
35503,624,324.0,14900,349.0,1,Truc tuyen,3,Monday,RJ,Truc tuyen,OL_21,5.783825182329737,9.60918360377546,2
35504,19580,40.9,250,40.9,1,Tai cua hang,3,Sunday,SP,Vat ly,11,3.735285826928092,5.5254529391317835,1
35505,2968,27.99,300,27.99,1,Truc tuyen,2,Saturday,SP,Truc tuyen,OL_28,3.3669509429335642,5.707110264748875,1
35506,1964,83.49,225,83.49,1,Tai cua hang,2,Sunday,SP,Vat ly,62,4.436633184164753,5.420534999272286,0
35507,5067,35.33,550,35.33,1,Tai cua hang,3,Monday,BA,Vat ly,33,3.5926438462331105,6.311734809152915,1
35508,15480,29.9,950,29.9,1,Tai cua hang,1,Sunday,SP,Vat ly,34,3.4307561839036995,6.85751406254539,3
35509,1048,35.9,300,35.9,1,Tai cua hang,2,Sunday,SP,Vat ly,2,3.6082115510464816,5.707110264748875,1
3551,18330,79.9,180,109.9,1,Tai cua hang,4,Sunday,BA,Vat ly,33,4.393213824064446,5.198497031265826,0
35510,4059,274.9,269,274.9,1,Tai cua hang,4,Tuesday,SP,Vat ly,100,5.62003848122324,5.598421958998375,0
35511,3061,9.99,900,49.95,5,Tai cua hang,4,Sunday,MG,Vat ly,81,2.39698576841553,6.803505257608338,1
35512,18358,148.0,125,169.9,1,Tai cua hang,4,Sunday,MG,Vat ly,74,5.003946305945459,4.836281906951478,0
35513,5973,190.0,1000,190.0,1,Truc tuyen,4,Saturday,RS,Truc tuyen,OL_18,5.25227342804663,6.90875477931522,0
35514,3271,48.9,600,48.9,1,Tai cua hang,2,Sunday,SP,Vat ly,32,3.910021002757473,6.398594934535208,3
35515,17715,225.99,1450,225.99,1,Tai cua hang,1,Monday,SP,Vat ly,62,5.4249059636476105,7.280008252884188,0
35516,18681,349.0,500,349.0,1,Tai cua hang,4,Monday,RJ,Vat ly,63,5.857933154483459,6.2166061010848646,0
35517,10927,29.0,250,29.0,1,Tai cua hang,1,Sunday,SP,Vat ly,91,3.4011973816621555,5.5254529391317835,1
35518,8352,65.0,300,65.0,1,Tai cua hang,1,Saturday,MG,Vat ly,20,4.189654742026425,5.707110264748875,1
35519,4582,53.9,1750,59.9,1,Truc tuyen,4,Monday,RJ,Truc tuyen,OL_21,4.005513348515485,7.467942332285852,3
3552,18607,19.9,250,19.9,1,Tai cua hang,4,Sunday,SP,Vat ly,100,3.039749158970765,5.5254529391317835,1
35520,7578,114.0,958,114.0,1,Tai cua hang,4,Wednesday,DF,Vat ly,27,4.74493212836325,6.8658910748834385,3
35521,6170,181.0,2050,181.0,1,Tai cua hang,4,Friday,PE,Vat ly,42,5.204006687076795,7.62608275807238,2
35522,20086,19.9,200,19.9,1,Tai cua hang,3,Sunday,SP,Vat ly,30,3.039749158970765,5.303304908059076,1
35523,16623,135.0,1533,140.0,1,Truc tuyen,3,Monday,PE,Truc tuyen,OL_19,4.912654885736052,7.335633981927201,3
35524,16778,9.99,100,9.99,1,Tai cua hang,2,Sunday,DF,Vat ly,49,2.39698576841553,4.61512051684126,1
35525,13190,95.0,2200,110.0,1,Truc tuyen,3,Thursday,SP,Truc tuyen,OL_13,4.564348191467836,7.696667081526462,3
35526,7410,24.8,150,24.8,1,Tai cua hang,3,Wednesday,RJ,Vat ly,51,3.250374491927572,5.017279836814924,1
35527,7552,597.9,1200,597.9,1,Tai cua hang,1,Wednesday,SP,Vat ly,55,6.395094639270416,7.0909098220799835,0
35528,17985,29.9,250,59.8,2,Tai cua hang,2,Wednesday,SP,Vat ly,100,3.4307561839036995,5.5254529391317835,1
35529,603,289.0,450,289.0,1,Truc tuyen,4,Saturday,SP,Truc tuyen,OL_11,5.66988092298052,6.111467339502679,0
3553,17639,145.0,3700,145.0,1,Truc tuyen,2,Tuesday,PE,Truc tuyen,OL_19,4.983606621708336,8.216358332386156,2
35530,17951,59.0,200,59.0,1,Tai cua hang,3,Tuesday,SP,Vat ly,52,4.0943445622221,5.303304908059076,1
35531,15978,47.0,1200,45.0,1,Tai cua hang,2,Thursday,MG,Vat ly,86,3.871201010907891,7.0909098220799835,3
35532,8334,179.99,283,179.99,1,Tai cua hang,4,Tuesday,SP,Vat ly,22,5.19844178112078,5.648974238161206,0
35533,12354,49.6,1000,49.6,1,Truc tuyen,2,Monday,SP,Truc tuyen,OL_28,3.92395157629342,6.90875477931522,3
35534,4360,49.9,200,149.7,3,Tai cua hang,4,Monday,SP,Vat ly,2,3.929862923556477,5.303304908059076,1
35535,7439,199.08,350,199.08,1,Tai cua hang,4,Wednesday,SP,Vat ly,16,5.298717286569364,5.860786223465865,0
35536,6725,225.0,8950,450.0,2,Truc tuyen,3,Wednesday,RS,Truc tuyen,OL_18,5.420534999272286,9.099520536870939,2
35537,9522,42.99,1200,42.99,1,Truc tuyen,2,Sunday,PR,Truc tuyen,OL_7,3.7839623353606284,7.0909098220799835,3
35538,18714,59.9,500,59.9,1,Truc tuyen,2,Saturday,MG,Truc tuyen,OL_3,4.109233174715851,6.2166061010848646,3
35538,18817,35.0,1400,35.0,1,Truc tuyen,2,Saturday,MG,Truc tuyen,OL_3,3.58351893845611,7.244941546337007,3
35539,1827,149.87,517,220.0,1,Tai cua hang,4,Monday,SC,Vat ly,57,5.016418538851983,6.249975242259483,0
3554,3365,94.5,641,94.5,1,Tai cua hang,2,Sunday,SP,Vat ly,30,4.5591262474866845,6.464588303689961,3
35540,9915,79.0,350,79.0,1,Tai cua hang,4,Monday,BA,Vat ly,50,4.382026634673881,5.860786223465865,0
35541,8752,24.5,100,24.5,1,Truc tuyen,4,Sunday,SP,Truc tuyen,OL_28,3.2386784521643803,4.61512051684126,1
35542,12108,114.5,5150,159.0,1,Tai cua hang,4,Monday,SP,Vat ly,30,4.749270529961848,8.546946149565585,2
35543,7881,84.99,550,84.99,1,Tai cua hang,2,Sunday,MG,Vat ly,74,4.454231010422805,6.311734809152915,3
35544,18270,119.9,14150,119.9,1,Tai cua hang,3,Thursday,SP,Vat ly,18,4.794963757620747,9.557540571952371,2
35545,8646,68.0,1683,68.0,1,Truc tuyen,2,Thursday,MG,Truc tuyen,OL_3,4.23410650459726,7.428927194802272,3
35546,3449,109.9,5200,213.8,2,Truc tuyen,3,Friday,SP,Truc tuyen,OL_14,4.7086288943563215,8.556606193773073,2
35547,16836,28.5,250,25.0,1,Tai cua hang,1,Wednesday,DF,Vat ly,1,3.3843902633457743,5.5254529391317835,1
35548,19504,160.99,2250,160.99,1,Tai cua hang,4,Saturday,SP,Vat ly,80,5.0875346049320465,7.719129840906732,2
35549,5520,166.99,2350,176.99,1,Truc tuyen,1,Saturday,SP,Truc tuyen,OL_5,5.123904453822123,7.762596048540069,2
3555,19295,34.9,350,34.9,1,Tai cua hang,1,Sunday,SP,Vat ly,41,3.580737295494233,5.860786223465865,1
35550,17495,29.9,400,29.9,1,Tai cua hang,3,Sunday,SP,Vat ly,47,3.4307561839036995,5.993961427306569,1
35551,13303,139.5,420,152.5,1,Tai cua hang,2,Sunday,RS,Vat ly,13,4.945207488773801,6.042632833682381,0
35552,9341,74.9,1800,74.9,1,Tai cua hang,2,Saturday,SP,Vat ly,80,4.3294166844015844,7.496097345175956,3
35553,4148,15.55,250,15.55,1,Tai cua hang,1,Saturday,SP,Vat ly,47,2.806386101823072,5.5254529391317835,1
35554,4582,53.9,1750,107.8,2,Tai cua hang,2,Monday,SP,Vat ly,5,4.005513348515485,7.467942332285852,3
35555,4633,51.9,1100,51.9,1,Truc tuyen,3,Sunday,SP,Truc tuyen,OL_11,3.9684033388642534,7.00397413672268,3
35556,10272,77.7,2000,155.4,2,Truc tuyen,3,Monday,SP,Truc tuyen,OL_28,4.365643155423357,7.601402334583733,3
35557,17051,74.99,12000,74.99,1,Truc tuyen,2,Sunday,RJ,Truc tuyen,OL_21,4.330601752681694,9.392745258631441,2
35558,13363,299.0,500,299.0,1,Tai cua hang,4,Sunday,SP,Vat ly,11,5.703782474656201,6.2166061010848646,0
35559,14768,69.9,350,139.8,2,Tai cua hang,2,Wednesday,SP,Vat ly,12,4.2612704335380815,5.860786223465865,0
3556,11834,137.9,233,144.9,1,Tai cua hang,2,Saturday,SP,Vat ly,52,4.933754249760298,5.455321115357702,0
35560,6010,87.97,1400,87.97,1,Tai cua hang,2,Wednesday,DF,Vat ly,1,4.488299234256676,7.244941546337007,3
35561,5928,89.9,150,89.9,1,Tai cua hang,2,Sunday,SP,Vat ly,17,4.509760001183433,5.017279836814924,0
35562,7881,84.99,550,79.99,1,Tai cua hang,2,Sunday,MG,Vat ly,74,4.454231010422805,6.311734809152915,3
35563,9192,25.49,463,76.47,3,Tai cua hang,2,Thursday,RJ,Vat ly,39,3.2767673032839784,6.139884552226255,1
35564,7573,36.4,350,36.4,1,Tai cua hang,3,Saturday,SP,Vat ly,46,3.6216707044204863,5.860786223465865,1
35565,5456,99.9,8750,99.9,1,Tai cua hang,4,Monday,MG,Vat ly,20,4.6141299273595635,9.076923258535832,2
35566,4985,69.0,1700,69.0,1,Tai cua hang,3,Sunday,BA,Vat ly,33,4.248495242049359,7.438971592395862,3
35567,14049,64.99,350,64.99,1,Tai cua hang,3,Friday,RJ,Vat ly,39,4.18950321539533,5.860786223465865,3
35568,9499,495.0,4550,495.0,1,Truc tuyen,3,Wednesday,PE,Truc tuyen,OL_19,6.206575926724928,8.423102268016642,2
35569,1656,399.0,6650,399.0,1,Truc tuyen,2,Tuesday,SP,Truc tuyen,OL_28,5.991464547107982,8.802522498284421,2
3557,4515,30.0,500,30.0,1,Truc tuyen,3,Saturday,SP,Truc tuyen,OL_28,3.4339872044851463,6.2166061010848646,1
35570,17633,299.99,1582,299.99,1,Tai cua hang,4,Thursday,RS,Vat ly,13,5.707077041605631,7.367077059881012,2
35571,3329,59.9,750,59.9,1,Tai cua hang,2,Wednesday,SP,Vat ly,43,4.109233174715851,6.621405651764134,3
35572,10113,29.99,500,29.99,1,Tai cua hang,1,Saturday,SP,Vat ly,5,3.433664571799657,6.2166061010848646,1
35573,5948,119.0,538,119.0,1,Tai cua hang,4,Friday,SP,Vat ly,24,4.787491742782046,6.289715570908998,0
35574,12793,12.77,163,12.67,1,Tai cua hang,1,Sunday,SP,Vat ly,64,2.6224923127405635,5.099866427824199,1
35575,11134,129.95,9950,129.95,1,Truc tuyen,2,Monday,SP,Truc tuyen,OL_28,4.874815570953721,9.205428327615163,2
35575,1996,45.9,7650,45.9,1,Truc tuyen,2,Monday,SP,Truc tuyen,OL_28,3.8480176754522337,8.942591637231851,3
35576,16698,72.5,650,72.5,1,Tai cua hang,3,Saturday,SP,Vat ly,100,4.297285406218791,6.478509642208569,3
35577,6215,39.0,1000,39.9,1,Truc tuyen,2,Wednesday,SP,Truc tuyen,OL_28,3.6888794541139363,6.90875477931522,3
35578,16066,134.9,650,134.9,1,Tai cua hang,3,Saturday,RJ,Vat ly,8,4.911919321157098,6.478509642208569,0
35579,3664,30.0,150,90.0,3,Truc tuyen,2,Thursday,SP,Truc tuyen,OL_28,3.4339872044851463,5.017279836814924,1
3558,20096,79.0,2035,153.96,2,Tai cua hang,3,Wednesday,RJ,Vat ly,51,4.382026634673881,7.618742377670413,3
35580,13364,59.99,367,59.99,1,Tai cua hang,1,Tuesday,SP,Vat ly,77,4.110709916308365,5.908082938168931,1
35581,18024,179.99,929,179.99,1,Tai cua hang,3,Saturday,MG,Vat ly,20,5.19844178112078,6.835184586147301,0
35582,10539,69.0,500,69.0,1,Tai cua hang,1,Saturday,RJ,Vat ly,51,4.248495242049359,6.2166061010848646,3
35583,12722,66.74,413,66.74,1,Tai cua hang,1,Saturday,SP,Vat ly,30,4.215676847389625,6.025865973825314,3
35584,8083,159.0,275,159.0,1,Tai cua hang,4,Friday,SP,Vat ly,100,5.075173815233827,5.62040086571715,0
35585,5065,79.9,1225,79.9,1,Tai cua hang,3,Saturday,SP,Vat ly,19,4.393213824064446,7.111512116496157,3
35586,1970,48.99,1200,146.97,3,Truc tuyen,4,Tuesday,RS,Truc tuyen,OL_18,3.911822985425479,7.0909098220799835,3
35587,5718,19.99,150,19.99,1,Tai cua hang,3,Friday,PA,Vat ly,23,3.0440461338325417,5.017279836814924,1
35588,1806,99.0,400,99.0,1,Tai cua hang,4,Saturday,RS,Vat ly,13,4.605170185988092,5.993961427306569,0
35589,13714,119.6,2600,119.6,1,Truc tuyen,1,Saturday,SP,Truc tuyen,OL_13,4.792479284293085,7.8636512654486515,2
37172,13444,34.0,250,29.0,1,Tai cua hang,4,Sunday,PE,Vat ly,48,3.5553480614894135,5.5254529391317835,1
37172,2739,29.0,200,29.0,1,Tai cua hang,4,Sunday,MG,Vat ly,96,3.4011973816621555,5.303304908059076,1
37173,19901,11.55,175,11.55,1,Truc tuyen,2,Sunday,DF,Truc tuyen,OL_4,2.529720665577793,5.170483995038151,1
37174,6118,37.99,150,37.99,1,Tai cua hang,1,Thursday,SP,Vat ly,77,3.663305202994506,5.017279836814924,1
37175,2440,45.0,550,65.0,1,Truc tuyen,4,Saturday,SP,Truc tuyen,OL_13,3.828641396489095,6.311734809152915,3
37176,18940,38.9,225,41.9,1,Tai cua hang,2,Saturday,SP,Vat ly,61,3.686376323895818,5.420534999272286,1
37177,14873,49.9,200,54.9,1,Tai cua hang,3,Friday,DF,Vat ly,53,3.929862923556477,5.303304908059076,1
37178,943,53.9,1800,119.8,2,Tai cua hang,3,Monday,SP,Vat ly,100,4.005513348515485,7.496097345175956,3
37179,17600,395.6,8600,395.6,1,Truc tuyen,2,Sunday,PR,Truc tuyen,OL_7,5.982928216085695,9.059633754551479,2
3718,12890,99.77,1675,99.77,1,Truc tuyen,3,Thursday,SP,Truc tuyen,OL_28,4.612840692292311,7.424165281042028,3
37180,10631,69.99,500,69.99,1,Tai cua hang,4,Saturday,SP,Vat ly,30,4.262539022051294,6.2166061010848646,3
37181,19106,69.9,800,69.9,1,Tai cua hang,3,Sunday,PR,Vat ly,73,4.2612704335380815,6.68586094706836,3
37182,14433,109.9,50,109.9,1,Truc tuyen,4,Thursday,GO,Truc tuyen,OL_10,4.7086288943563215,3.9318256327243257,0
37183,10528,138.98,3000,138.98,1,Truc tuyen,3,Sunday,RJ,Truc tuyen,OL_15,4.941499555261394,8.006700845440367,2
37184,19539,55.99,350,55.99,1,Tai cua hang,2,Sunday,SP,Vat ly,5,4.0428758138469085,5.860786223465865,1
37185,14447,85.12,2150,92.95,1,Tai cua hang,3,Wednesday,CE,Vat ly,89,4.4557416724961625,7.67368812926773,3
37186,515,89.9,700,89.9,1,Tai cua hang,3,Saturday,SP,Vat ly,18,4.509760001183433,6.55250788703459,3
37187,885,122.9,1500,135.9,1,Tai cua hang,1,Monday,SP,Vat ly,18,4.819474788635096,7.313886831633462,3
37188,11903,16.9,300,16.9,1,Tai cua hang,3,Saturday,SP,Vat ly,77,2.884800712846709,5.707110264748875,1
37188,4447,16.9,350,16.9,1,Tai cua hang,3,Saturday,PE,Vat ly,42,2.884800712846709,5.860786223465865,1
37188,8861,14.0,250,14.0,1,Tai cua hang,3,Saturday,GO,Vat ly,35,2.70805020110221,5.5254529391317835,1
37189,19850,121.9,100,121.9,1,Tai cua hang,4,Thursday,DF,Vat ly,27,4.811371016571989,4.61512051684126,0
3719,6637,39.6,1450,39.6,1,Truc tuyen,3,Thursday,RJ,Truc tuyen,OL_21,3.703768066607687,7.280008252884188,3
37190,6328,23.99,300,23.99,1,Tai cua hang,3,Saturday,SP,Vat ly,22,3.218475744846861,5.707110264748875,1
37191,10744,79.9,1100,79.9,1,Truc tuyen,1,Sunday,RJ,Truc tuyen,OL_21,4.393213824064446,7.00397413672268,3
37192,8750,845.0,7350,845.0,1,Tai cua hang,4,Monday,SP,Vat ly,66,6.740519359606223,8.902591637374087,2
37193,12038,14.2,150,14.2,1,Tai cua hang,2,Sunday,SP,Vat ly,78,2.7212954278522306,5.017279836814924,1
37194,2439,229.99,1800,229.99,1,Truc tuyen,3,Tuesday,SC,Truc tuyen,OL_8,5.442374419541463,7.496097345175956,2
37195,20234,249.9,14600,249.9,1,Tai cua hang,1,Friday,SP,Vat ly,25,5.525054453372377,9.588845298501564,2
37196,4059,274.9,269,270.0,1,Tai cua hang,1,Wednesday,SP,Vat ly,100,5.62003848122324,5.598421958998375,0
37197,363,69.77,100,69.77,1,Tai cua hang,1,Sunday,SP,Vat ly,30,4.259435182087693,4.61512051684126,1
37198,7784,139.0,300,139.0,1,Tai cua hang,4,Thursday,SP,Vat ly,5,4.941642422609304,5.707110264748875,0
37199,611,75.0,2200,75.0,1,Tai cua hang,2,Sunday,SP,Vat ly,47,4.330733340286331,7.696667081526462,3
372,16226,30.0,450,32.0,1,Tai cua hang,2,Saturday,SP,Vat ly,64,3.4339872044851463,6.111467339502679,1
3720,816,109.9,396,98.9,1,Tai cua hang,2,Tuesday,SP,Vat ly,47,4.7086288943563215,5.983936280687191,0
37200,17665,89.0,200,158.0,2,Tai cua hang,1,Friday,RJ,Vat ly,63,4.499809670330265,5.303304908059076,0
37201,5771,55.9,100,55.9,1,Tai cua hang,1,Wednesday,MG,Vat ly,37,4.041295341132285,4.61512051684126,1
37202,15931,79.0,700,79.0,1,Tai cua hang,4,Sunday,RJ,Vat ly,70,4.382026634673881,6.55250788703459,3
37203,8577,75.9,400,303.6,4,Tai cua hang,4,Sunday,SP,Vat ly,93,4.3425058765115985,5.993961427306569,0
37204,4360,49.9,200,49.9,1,Tai cua hang,4,Sunday,SP,Vat ly,2,3.929862923556477,5.303304908059076,1
37205,16859,277.0,363,348.8,1,Truc tuyen,4,Tuesday,SP,Truc tuyen,OL_28,5.627621113690637,5.8971538676367405,0
37206,129,99.9,1350,99.9,1,Tai cua hang,1,Tuesday,SP,Vat ly,94,4.6141299273595635,7.208600337960199,3
37207,10236,109.0,3300,109.9,1,Truc tuyen,2,Wednesday,SP,Truc tuyen,OL_27,4.700480365792417,8.101980731853192,2
37208,5777,32.9,800,65.8,2,Tai cua hang,1,Sunday,RJ,Vat ly,63,3.5234150143864045,6.68586094706836,3
37209,3606,130.0,6300,130.0,1,Tai cua hang,2,Tuesday,SP,Vat ly,56,4.875197323201151,8.748463629942055,2
3721,13574,15.9,375,15.9,1,Tai cua hang,3,Sunday,PE,Vat ly,90,2.8273136219290276,5.929589143389895,1
37210,8230,49.4,700,48.9,1,Tai cua hang,2,Sunday,DF,Vat ly,27,3.919991175077323,6.55250788703459,3
37211,99,16.5,125,16.5,1,Tai cua hang,2,Sunday,SP,Vat ly,43,2.8622008809294686,4.836281906951478,1
37212,19098,6.19,350,6.19,1,Tai cua hang,3,Sunday,SP,Vat ly,55,1.9726911717329554,5.860786223465865,1
37213,5470,49.98,1110,49.99,1,Truc tuyen,2,Wednesday,SP,Truc tuyen,OL_11,3.9314333989479695,7.01301578963963,3
37214,18761,159.99,10975,149.99,1,Truc tuyen,1,Wednesday,SP,Truc tuyen,OL_29,5.081342251254203,9.303466349965667,2
37215,6662,114.9,2600,114.9,1,Truc tuyen,4,Wednesday,SP,Truc tuyen,OL_29,4.752727750345706,7.8636512654486515,2
37216,17103,76.99,992,76.99,1,Tai cua hang,3,Tuesday,PR,Vat ly,28,4.356580613342406,6.900730664045173,3
37217,6210,56.99,875,80.0,1,Tai cua hang,2,Saturday,SP,Vat ly,36,4.060270581888349,6.775366090936392,3
37218,11390,589.0,18050,589.0,1,Tai cua hang,3,Wednesday,SP,Vat ly,5,6.380122536899765,9.800956363888462,2
37219,17532,11.89,1300,11.89,1,Truc tuyen,1,Friday,BA,Truc tuyen,OL_22,2.556451816951096,7.170888478512505,1
3722,4549,95.15,220,95.15,1,Tai cua hang,1,Wednesday,DF,Vat ly,49,4.565909472034789,5.3981627015177525,0
37220,15576,19.9,400,19.9,1,Tai cua hang,1,Monday,SP,Vat ly,100,3.039749158970765,5.993961427306569,1
37221,619,45.9,600,45.9,1,Tai cua hang,2,Saturday,SP,Vat ly,55,3.8480176754522337,6.398594934535208,3
37222,19054,184.0,250,184.0,1,Tai cua hang,2,Saturday,MG,Vat ly,37,5.220355825078324,5.5254529391317835,0
37223,7137,129.0,9850,258.0,2,Truc tuyen,2,Monday,SP,Truc tuyen,OL_11,4.867534450455582,9.19532825185568,2
37224,13385,49.0,350,49.0,1,Tai cua hang,1,Sunday,SP,Vat ly,47,3.912023005428146,5.860786223465865,1
37225,8107,24.99,300,24.99,1,Truc tuyen,1,Friday,SP,Truc tuyen,OL_28,3.2577118486533987,5.707110264748875,1
37226,3529,89.99,250,89.99,1,Tai cua hang,1,Saturday,SP,Vat ly,30,4.5107496103686,5.5254529391317835,0
37227,14647,22.99,100,22.99,1,Truc tuyen,2,Wednesday,SP,Truc tuyen,OL_28,3.177637076851603,4.61512051684126,1
37228,19049,144.99,1050,144.99,1,Tai cua hang,1,Sunday,RJ,Vat ly,29,4.983538126211888,6.957497370876951,0
37229,2285,69.99,10075,139.98,2,Truc tuyen,2,Thursday,SP,Truc tuyen,OL_28,4.262539022051294,9.2179116374725,2
3723,6885,29.5,1867,29.5,1,Truc tuyen,1,Saturday,MG,Truc tuyen,OL_3,3.417726683613366,7.532623618788788,3
37230,9500,22.99,7350,22.99,1,Truc tuyen,2,Saturday,SP,Truc tuyen,OL_25,3.177637076851603,8.902591637374087,3
37231,3803,599.9,925,599.9,1,Tai cua hang,2,Sunday,DF,Vat ly,83,6.398428531339882,6.8308742346461795,0
37232,1793,27.9,50,27.9,1,Tai cua hang,2,Sunday,SC,Vat ly,69,3.3638415951183864,3.9318256327243257,1
37233,150,179.93,100,179.93,1,Truc tuyen,4,Saturday,DF,Truc tuyen,OL_4,5.198110216131005,4.61512051684126,0
37234,19185,76.0,6050,76.0,1,Truc tuyen,4,Tuesday,DF,Truc tuyen,OL_4,4.343805421853684,8.707978826622321,2
37235,20083,44.9,400,44.9,1,Truc tuyen,3,Sunday,PR,Truc tuyen,OL_7,3.8264651170664994,5.993961427306569,1
37236,20109,220.48,100,229.9,1,Tai cua hang,3,Sunday,SP,Vat ly,11,5.400332291954767,4.61512051684126,0
37237,12942,89.0,876,89.0,1,Tai cua hang,3,Saturday,SP,Vat ly,64,4.499809670330265,6.776506992372183,3
37238,17503,29.98,250,29.99,1,Tai cua hang,2,Sunday,PA,Vat ly,23,3.4333418349887226,5.5254529391317835,1
37239,18030,84.99,1500,84.99,1,Truc tuyen,3,Saturday,SP,Truc tuyen,OL_28,4.454231010422805,7.313886831633462,3
3724,11596,89.9,1500,89.9,1,Tai cua hang,1,Thursday,SP,Vat ly,66,4.509760001183433,7.313886831633462,3
37240,7979,119.9,1750,93.9,1,Tai cua hang,4,Wednesday,SP,Vat ly,62,4.794963757620747,7.467942332285852,3
37241,10718,40.8,1100,44.06,1,Truc tuyen,3,Thursday,SP,Truc tuyen,OL_28,3.7328963395307104,7.00397413672268,3
37242,4418,89.49,207,89.9,1,Tai cua hang,1,Sunday,SP,Vat ly,14,4.505239347363042,5.337538079701318,0
37243,18626,20.9,100,20.9,1,Tai cua hang,3,Tuesday,SP,Vat ly,100,3.086486636822455,4.61512051684126,1
37244,14525,24.89,180,24.89,1,Tai cua hang,2,Monday,SP,Vat ly,16,3.2538567937634464,5.198497031265826,1
37245,18104,18.99,117,17.99,1,Tai cua hang,4,Sunday,MG,Vat ly,15,2.995232148512309,4.770684624465665,1
37246,3013,22.5,150,22.5,1,Tai cua hang,2,Sunday,SP,Vat ly,82,3.1570004211501135,5.017279836814924,1
37247,2727,36.9,650,36.9,1,Tai cua hang,3,Sunday,SP,Vat ly,41,3.634951112088381,6.478509642208569,3
37248,20331,132.0,1434,132.0,1,Tai cua hang,2,Sunday,SP,Vat ly,14,4.890349128221754,7.268920128193722,3
37249,8901,45.9,400,45.9,1,Tai cua hang,2,Sunday,PR,Vat ly,28,3.8480176754522337,5.993961427306569,1
3725,5607,79.0,200,79.0,1,Tai cua hang,2,Sunday,SP,Vat ly,38,4.382026634673881,5.303304908059076,0
37250,10927,29.0,250,29.0,1,Tai cua hang,2,Saturday,SP,Vat ly,91,3.4011973816621555,5.5254529391317835,1
37250,2739,29.0,200,29.0,1,Tai cua hang,2,Saturday,MG,Vat ly,96,3.4011973816621555,5.303304908059076,1
37250,3623,29.0,250,29.0,1,Tai cua hang,2,Saturday,SP,Vat ly,82,3.4011973816621555,5.5254529391317835,1
37251,15860,114.9,1800,114.9,1,Truc tuyen,2,Sunday,RJ,Truc tuyen,OL_21,4.752727750345706,7.496097345175956,3
37252,4151,89.99,1200,89.99,1,Tai cua hang,2,Friday,SP,Vat ly,58,4.5107496103686,7.0909098220799835,3
37253,18730,45.73,167,45.73,1,Tai cua hang,4,Sunday,ES,Vat ly,45,3.844386356712335,5.123963979403259,1
37254,730,66.39,750,66.39,1,Tai cua hang,3,Monday,RJ,Vat ly,39,4.2104966389581255,6.621405651764134,3
37255,1484,209.0,1813,189.0,1,Tai cua hang,4,Sunday,MG,Vat ly,92,5.3471075307174685,7.503289630675082,2
37256,8213,248.99,18050,248.99,1,Truc tuyen,1,Thursday,MG,Truc tuyen,OL_3,5.521420917062225,9.800956363888462,2
37257,14818,249.9,6050,249.9,1,Tai cua hang,3,Sunday,SP,Vat ly,82,5.525054453372377,8.707978826622321,2
37258,17194,59.99,950,59.99,1,Tai cua hang,4,Saturday,SP,Vat ly,17,4.110709916308365,6.85751406254539,3
37259,18877,45.9,800,45.9,1,Tai cua hang,4,Monday,SP,Vat ly,55,3.8480176754522337,6.68586094706836,3
3726,6210,56.99,875,56.99,1,Tai cua hang,4,Sunday,SP,Vat ly,36,4.060270581888349,6.775366090936392,3
37260,5291,49.99,150,49.99,1,Tai cua hang,1,Saturday,SP,Vat ly,25,3.9316295350670645,5.017279836814924,1
37261,14737,155.0,500,304.3,2,Tai cua hang,4,Wednesday,SC,Vat ly,59,5.049856007249537,6.2166061010848646,0
37262,12659,69.9,4850,69.9,1,Truc tuyen,4,Sunday,MG,Truc tuyen,OL_3,4.2612704335380815,8.486940148245216,3
37262,14338,69.9,615,69.9,1,Truc tuyen,4,Sunday,MG,Truc tuyen,OL_3,4.2612704335380815,6.423246963533519,3
37263,8645,29.9,250,29.9,1,Tai cua hang,4,Saturday,SP,Vat ly,5,3.4307561839036995,5.5254529391317835,1
37264,15693,25.99,200,25.99,1,Tai cua hang,4,Wednesday,SP,Vat ly,25,3.2954664270299134,5.303304908059076,1
37265,11968,121.9,1350,137.9,1,Tai cua hang,1,Saturday,SP,Vat ly,14,4.811371016571989,7.208600337960199,3
37266,6713,154.0,830,308.0,2,Tai cua hang,3,Saturday,SP,Vat ly,41,5.043425116919247,6.7226297948554485,0
37267,1237,98.99,2100,98.99,1,Truc tuyen,1,Tuesday,RJ,Truc tuyen,OL_16,4.605070180987758,7.650168700845001,3
37268,16860,94.8,300,94.8,1,Tai cua hang,3,Sunday,PE,Vat ly,42,4.562262684976814,5.707110264748875,0
